congestion,congestionSpeed,warningcounts,weather,temperature,windspeed
0,1.462191358,0,3,273.02,4
0,1.695987654,0,0,284.36,3
0,1.758487654,0,0,277.59,1
0,1.966435185,0,0,284.36,5
0,2.125,0,1,295.94,5
0,1.377314815,0,1,295.94,5
0,1.408179012,0,0,270.74,8
0,2.137731481,0,0,278.51,2
0,1.966435185,0,5,288.76,1
0,1.473221423,0,1,277.05,3
0,2.125,0,0,275.36,3
0,2.125,0,5,284.81,7
0,1.408179012,0,1,272.64,7
0,1.734567901,0,0,285.92,5
0,1.760030864,0,5,274.55,4
0,2.125,0,5,283.14,9
0,2.106481481,0,6,271.39,6
0,1.633487654,0,0,279.58,2
0,1.739969136,0,1,285.15,3
0,2.128472222,0,6,290.71,5
0,1.675925926,0,0,295.94,0
0,2.011574074,0,1,280.56,3
0,1.684478372,0,5,291.871,10
0,1.457561728,0,1,275.89,3
0,2.16087963,0,5,291.115,3
0,1.464506173,0,0,291.65,3
0,1.49845679,0,1,282.14,3
0,1.49845679,0,1,294.48,4
0,1.722993827,0,1,279.48,5
0,1.377314815,0,1,285.95,5
0,2.00877193,0,5,269.42,6
0,1.377314815,0,0,268.34,1
0,1.377314815,0,1,278.51,5
0,1.366512346,0,1,283.64,5
0,1.49845679,0,0,274.55,7
0,1.377314815,0,1,275.21,7
0,2.012731481,0,0,262.26,2
0,2.244755245,0,1,294.02,4
0,1.615740741,0,1,275.36,4
0,1.574845679,0,1,289.664,5
0,1.633487654,0,5,294.62,8
0,1.722993827,0,1,294.02,2
0,1.519290123,0,0,284.328,2
0,1.712962963,0,1,283.59,2
0,1.457561728,0,3,291.07,7
0,1.665895062,0,1,281.94,7
0,1.377314815,0,1,278.46,1
0,1.758487654,0,0,277.56,3
0,2.048611111,0,6,286.22,5
0,2.00877193,0,1,280.56,3
0,2.166666667,0,5,292.65,8
0,1.408179012,0,0,270.74,5
0,1.633487654,0,0,280.5,2
0,2.076388889,0,5,278.39,1
0,2.166666667,0,1,273.29,3
0,1.739969136,0,1,282.16,1
0,1.457561728,0,5,281.85,9
0,2.416666667,0,1,279.24,2
0,1.647887324,0,5,281.85,9
0,1.665895062,0,1,285.193,4
0,2.232638889,0,1,283.46,3
0,1.366512346,0,1,256.74,5
0,1.711419753,0,6,291.55,9
0,1.464506173,0,1,283.061,2
0,1.69367284,0,5,271.71,4
0,1.68595679,0,1,269.92,2
0,2.125,0,5,285.193,6
0,1.879166667,0,6,291.55,11
0,1.366512346,0,0,279.85,3
0,1.712962963,0,1,282.16,2
0,2.166666667,0,5,276.38,2
0,2.00877193,0,1,293.185,2
0,1.377314815,0,4,276.38,7
0,1.684478372,0,0,283.59,3
0,2.171296296,0,5,282.85,2
0,2.125,0,1,272.27,4
0,1.965034965,0,5,283.14,7
0,2.047453704,0,3,290.937,3
0,1.709104938,0,1,295.94,1
0,2.166666667,0,1,279.85,3
0,1.711419753,0,5,287.86,7
0,2.244755245,0,5,273.44,2
0,1.49845679,0,0,291.84,5
0,1.69367284,0,6,276.75,7
0,1.473221423,0,1,287.1,7
0,1.377314815,0,1,274.55,6
0,1.673611111,0,1,289.94,8
0,1.487654321,0,1,287.119,7
0,1.633487654,0,1,286.53,6
0,1.473221423,0,1,285.193,7
0,1.457561728,0,1,270.82,3
0,2.00877193,0,1,280.5,2
0,1.333333333,0,1,283.46,4
0,2.171296296,0,0,281.12,2
0,1.711419753,0,1,279.48,5
0,2.092074592,0,0,296.37,4
0,2.011574074,0,6,276.75,1
0,1.473221423,0,5,281.85,9
0,1.966435185,0,6,276.75,4
0,2.012731481,0,5,261.75,2
0,1.633487654,0,6,275.33,7
0,2.171296296,0,5,266.37,8
0,2.166666667,0,0,285.832,2
0,1.966435185,0,5,256.74,6
0,1.486111111,0,1,274.45,3
0,1.377314815,0,1,282.16,5
0,1.633487654,0,1,293.185,6
0,2.128472222,0,5,289.821,5
0,2.144522145,0,6,265.93,6
0,2.125,0,0,292.294,3
0,1.408179012,0,1,266.52,5
0,1.462191358,0,0,262.26,2
0,1.50308642,0,0,285.15,5
0,1.699074074,0,0,274.45,2
0,1.712962963,0,0,291.84,3
0,1.965034965,0,0,286.53,5
0,2.076388889,0,1,288.48,8
0,1.712962963,0,0,291.84,2
0,1.965034965,0,1,274.34,2
0,1.304783951,0,1,273.09,5
0,2.171296296,0,1,273.54,3
0,1.317901235,0,0,277.45,4
0,1.879166667,0,0,291.51,2
0,2.064814815,0,0,281.12,2
0,1.363425926,0,1,270.18,5
0,1.739969136,0,1,272.42,3
0,1.574845679,0,0,277.59,4
0,1.408179012,0,1,280.5,1
0,1.758487654,0,0,279.24,1
0,1.496141975,0,1,287.84,5
0,2.125,0,5,283.14,9
0,2.16087963,0,1,280.5,3
0,1.49691358,0,0,288.6,3
0,1.514660494,0,1,269.92,9
0,2.125,0,1,274.55,2
0,2.076388889,0,3,266.37,1
0,1.709104938,0,6,291.55,9
0,1.487654321,0,1,279.75,3
0,1.722993827,0,1,281.79,3
0,1.696759259,0,0,285.832,3
0,1.734567901,0,1,282.16,3
0,1.337962963,0,0,287.04,1
0,1.457561728,0,6,271.39,9
0,2.130787037,0,4,275.76,1
0,2.1002331,0,6,272.61,4
0,1.645061728,0,1,273.09,2
0,1.69367284,0,0,277.45,2
0,2.127314815,0,0,285.832,2
0,1.716820988,0,0,285.95,2
0,1.672839506,0,1,283.038,3
0,2.232638889,0,7,281.85,4
0,1.457561728,0,0,285.832,5
0,1.684478372,0,1,283.93,2
0,1.684478372,0,3,285.15,9
0,1.574845679,0,1,289.664,2
0,1.487654321,0,1,278.85,4
0,2.041666667,0,5,276.25,8
0,2.012731481,0,1,274.45,3
0,1.377314815,0,6,271.39,5
0,1.673611111,0,0,277.61,3
0,2.048611111,0,6,281.96,5
0,1.68904321,0,1,278.65,7
0,1.74691358,0,1,284.36,2
0,1.965034965,0,1,294.02,3
0,1.645061728,0,1,273.44,1
0,2.060185185,0,0,291.51,3
0,2.137731481,0,6,291.26,7
0,1.615740741,0,0,285.193,3
0,1.696759259,0,0,268.34,3
0,2.125,0,1,285.95,4
0,1.49845679,0,0,261.742,6
0,2.040509259,0,4,276.33,2
0,1.615740741,0,0,285.193,3
0,2.048611111,0,6,261.75,6
0,1.449845679,0,1,270.74,3
0,1.966435185,0,1,291.84,2
0,1.965034965,0,3,272.77,8
0,1.716820988,0,1,277.45,3
0,1.965034965,0,0,273.54,3
0,1.76056338,0,1,272.42,6
0,1.317901235,0,0,283.64,6
0,1.965034965,0,6,281.2,5
0,1.49691358,0,1,269.92,6
0,1.487654321,0,1,281.94,2
0,1.449845679,0,0,287.84,3
0,1.696759259,0,1,285.45,7
0,2.047453704,0,1,285.193,8
0,1.645061728,0,0,291.65,2
0,1.675925926,0,0,296.37,0
0,1.69367284,0,1,280.65,6
0,1.758487654,0,1,285.95,4
0,1.750771605,0,5,285.193,10
0,2.076388889,0,1,285.45,5
0,2.047453704,0,5,288.49,3
0,1.377314815,0,3,283.061,10
0,2.083333333,0,5,279.11,1
0,1.675925926,0,5,281.45,10
0,1.457561728,0,4,268.16,10
0,1.74691358,0,1,256.74,4
0,1.68595679,0,0,275.21,1
0,2.00877193,0,0,284.36,4
0,1.684478372,0,3,273.59,4
0,1.69367284,0,1,286.98,2
0,1.457561728,0,5,273.8,9
0,1.333333333,0,1,291.07,8
0,2.232638889,0,1,289.4,2
0,1.879166667,0,5,270.93,5
0,1.684478372,0,6,261.75,7
0,1.696759259,0,1,285.45,7
0,1.753858025,0,3,283.061,3
0,1.711419753,0,1,282.39,7
0,1.684478372,0,5,281.85,7
0,1.645061728,0,0,294.02,6
0,2.076388889,0,1,271.02,3
0,1.449845679,0,1,274.45,2
0,2.171296296,0,1,284.36,4
0,1.457561728,0,1,274.34,5
0,1.665895062,0,1,285.193,4
0,1.377314815,0,0,292.294,7
0,1.69367284,0,1,280.5,4
0,1.408179012,0,0,270.74,5
0,1.337962963,0,1,282.39,5
0,1.734567901,0,1,273.87,3
0,1.457561728,0,0,294.02,2
0,1.520061728,0,0,276.61,9
0,2.174825175,0,6,268.16,0
0,2.011574074,0,1,273.54,1
0,2.125,0,1,285.832,3
0,1.337962963,0,1,286.46,5
0,1.76056338,0,0,275.05,1
0,1.49691358,0,4,281.2,8
0,2.137731481,0,1,284.36,3
0,1.514660494,0,0,275.36,1
0,1.457561728,0,0,284.36,3
0,2.174825175,0,5,281.61,7
0,1.633487654,0,0,289.4,2
0,2.137731481,0,6,286.9,7
0,1.49845679,0,5,291.55,8
0,1.487654321,0,1,282.93,5
0,2.011574074,0,6,271.39,7
0,1.449845679,0,0,286.98,4
0,1.722993827,0,5,263.42,5
0,1.69367284,0,5,290.95,10
0,1.356444444,0,1,296.23,4
0,2.00877193,0,1,275.05,1
0,2.106481481,0,6,281.45,5
0,2.040509259,0,3,263.94,2
0,1.695987654,0,3,286.73,7
0,1.69367284,0,1,285.193,2
0,1.49845679,0,1,287.953,7
0,1.317901235,0,0,274.55,4
0,2.232638889,0,5,283.649,3
0,2.244755245,0,6,275.76,4
0,1.966435185,0,1,291.84,2
0,2.1002331,0,6,283.095,2
0,1.408179012,0,0,273.09,7
0,1.633487654,0,1,284.36,7
0,2.174825175,0,6,281.45,5
0,2.041666667,0,1,281.12,5
0,2.130787037,0,1,287.04,4
0,2.076388889,0,6,273.7,5
0,1.49845679,0,1,273.24,7
0,2.106481481,0,1,277.6,3
0,2.060185185,0,0,291.51,3
0,2.416666667,0,1,286.53,2
0,1.449845679,0,4,290.95,8
0,2.076388889,0,4,261.24,2
0,1.734567901,0,1,272.42,3
0,1.333333333,0,1,277.61,4
0,1.695987654,0,4,280.45,5
0,1.966435185,0,5,256.74,4
0,1.333333333,0,1,291.26,5
0,1.457561728,0,0,293.185,3
0,1.716820988,0,1,283.59,4
0,1.449845679,0,0,269.92,3
0,1.457561728,0,5,271.39,7
0,2.106481481,0,0,294.02,4
0,1.366512346,0,0,273.29,2
0,1.366512346,0,1,275.21,7
0,1.76056338,0,1,273.87,2
0,2.048611111,0,1,268.34,4
0,1.408179012,0,1,272.64,7
0,1.50308642,0,1,295.97,4
0,2.125,0,5,287.86,6
0,2.076388889,0,5,286.76,6
0,2.00877193,0,4,288.49,2
0,1.711419753,0,1,294.75,2
0,1.965034965,0,5,291.55,2
0,1.317901235,0,1,285.15,6
0,2.107638889,0,0,286.73,1
0,1.449845679,0,0,291.26,3
0,1.645061728,0,0,292.65,3
0,1.675925926,0,0,289.05,1
0,1.615740741,0,1,294.62,2
0,2.048611111,0,0,296.37,4
0,2.076388889,0,5,284.45,6
0,1.408179012,0,1,284.65,2
0,1.965034965,0,5,280.79,4
0,1.74691358,0,0,281.62,2
0,1.879166667,0,0,287.15,4
0,2.041666667,0,1,277.6,5
0,1.520061728,0,1,277.15,4
0,1.734567901,0,1,278.97,2
0,1.457561728,0,1,278.51,9
0,2.00877193,0,1,285.153,5
0,1.709104938,0,5,281.2,10
0,2.171296296,0,5,275.15,3
0,2.064814815,0,1,285.832,5
0,1.473221423,0,1,287.1,6
0,1.69367284,0,3,283.39,6
0,1.377314815,0,3,274.45,7
0,1.602623457,0,4,278.24,4
0,1.76056338,0,1,277.32,3
0,1.457561728,0,0,274.13,5
0,2.064814815,0,0,270.74,2
0,2.416666667,0,1,275.42,2
0,2.00877193,0,4,276.33,2
0,1.965034965,0,4,276.75,1
0,2.040509259,0,1,281.79,2
0,1.712962963,0,0,281.61,2
0,1.473221423,0,1,275.96,2
0,1.965034965,0,7,279.04,5
0,1.709104938,0,1,277.35,6
0,1.457561728,0,1,273.24,6
0,1.377314815,0,1,282.7,7
0,1.633487654,0,1,273.54,7
0,1.665895062,0,1,272.61,2
0,1.69367284,0,0,277.61,4
0,1.760030864,0,1,286.98,6
0,1.304783951,0,0,279.76,3
0,2.385057471,0,1,280.56,3
0,1.486111111,0,1,283.39,4
0,2.047453704,0,1,287.04,5
0,1.966435185,0,0,278.46,5
0,1.633487654,0,3,283.59,5
0,1.457561728,0,0,294.02,4
0,2.171296296,0,4,280.4,5
0,2.076388889,0,6,275.76,5
0,1.739969136,0,1,283.64,3
0,2.048611111,0,5,270.93,2
0,2.137731481,0,1,289.04,7
0,1.473221423,0,1,285.193,5
0,1.633487654,0,0,280.5,3
0,2.00877193,0,6,270.65,5
0,1.49691358,0,1,272.64,4
0,2.00877193,0,6,274.59,5
0,1.69367284,0,1,265.87,6
0,1.457561728,0,6,274.25,10
0,1.672839506,0,1,268.23,3
0,1.337962963,0,6,273.95,8
0,2.166666667,0,0,276.61,2
0,2.00877193,0,4,278.39,2
0,2.00877193,0,4,277.43,3
0,1.304783951,0,1,279.15,5
0,2.012731481,0,1,272.42,3
0,1.750771605,0,1,277.05,3
0,2.048611111,0,3,275.96,2
0,1.366512346,0,0,269.42,3
0,2.125,0,6,266.52,6
0,2.00877193,0,6,261.24,5
0,1.633487654,0,0,256.74,3
0,1.49691358,0,1,256.97,3
0,2.00877193,0,6,261.75,3
0,2.00877193,0,6,263.42,1
0,1.684478372,0,6,256.15,2
0,2.171296296,0,0,293.185,3
0,1.457561728,0,0,294.48,5
0,1.716820988,0,1,277.45,3
0,1.716820988,0,0,283.64,6
0,1.457561728,0,4,290.95,5
0,1.879166667,0,1,285.832,2
0,1.464506173,0,0,262.03,3
0,1.363425926,0,1,283.59,4
0,2.011574074,0,1,279.24,4
0,2.125,0,0,268.34,2
0,2.125,0,0,273.54,2
0,1.457561728,0,1,273.44,5
0,1.520061728,0,1,283.59,3
0,1.74691358,0,3,273.8,2
0,2.040509259,0,0,261.742,2
0,1.633487654,0,4,291.24,7
0,1.716820988,0,3,278.01,4
0,1.333333333,0,1,256.97,2
0,2.171296296,0,5,278.01,4
0,1.520061728,0,0,287.04,6
0,2.00877193,0,6,276.38,5
0,2.00877193,0,1,278.51,3
0,1.966435185,0,1,284.36,4
0,1.76056338,0,1,282.05,4
0,2.416666667,0,5,276.33,7
0,1.519290123,0,0,285.95,1
0,1.473221423,0,1,280.75,5
0,1.457561728,0,1,274.34,5
0,1.722993827,0,1,280.45,5
0,1.69367284,0,1,271.02,6
0,1.377314815,0,3,277.05,8
0,2.048611111,0,3,272.42,2
0,1.966435185,0,1,277.45,3
0,1.520061728,0,1,277.61,5
0,2.00877193,0,3,278.43,2
0,1.473221423,0,0,272.89,6
0,2.106481481,0,1,278.46,4
0,2.125,0,6,283.095,4
0,1.734567901,0,5,281.45,4
0,1.333333333,0,0,273.87,2
0,2.076388889,0,5,271.27,3
0,2.041666667,0,1,281.12,3
0,2.125,0,1,291.84,5
0,1.337962963,0,1,286.98,5
0,1.377314815,0,1,296.37,4
0,1.966435185,0,4,281.37,4
0,1.709104938,0,3,286.76,7
0,2.041666667,0,1,289.56,3
0,2.047453704,0,0,294.02,6
0,1.633487654,0,1,280.56,7
0,1.760030864,0,0,268.34,2
0,2.060185185,0,0,281.12,4
0,1.486111111,0,1,273.44,3
0,1.760030864,0,1,294.02,7
0,1.709104938,0,1,278.46,2
0,2.107638889,0,6,281.85,5
0,1.675925926,0,0,270.18,4
0,1.377314815,0,0,291.84,7
0,2.041666667,0,5,276.25,0
0,2.048611111,0,5,272.46,8
0,1.69367284,0,5,278.39,10
0,1.696759259,0,0,291.51,4
0,1.615740741,0,0,274.45,3
0,1.734567901,0,5,284.65,7
0,2.076388889,0,1,271.04,3
0,2.206018519,0,1,279.24,2
0,2.125,0,1,284.36,4
0,1.712962963,0,1,294.48,7
0,1.337962963,0,0,276.61,4
0,2.128472222,0,6,291.55,7
0,2.125,0,6,291.871,1
0,2.125,0,1,272.27,4
0,2.385057471,0,5,286.9,5
0,2.128472222,0,1,291.84,5
0,2.106481481,0,6,276.75,2
0,2.047453704,0,0,294.02,3
0,1.965034965,0,6,284.65,4
0,2.125,0,1,274.55,4
0,2.127314815,0,0,279.58,2
0,2.137731481,0,1,261.742,2
0,2.171296296,0,5,288.63,7
0,2.244755245,0,0,278.51,2
0,2.130787037,0,3,278.85,2
0,2.040509259,0,0,281.15,3
0,2.083333333,0,5,270.93,2
0,1.966435185,0,1,268.34,3
0,2.092074592,0,1,295.94,3
0,2.048611111,0,1,289.4,5
0,2.012731481,0,0,286.98,3
0,2.001157407,0,1,278.46,5
0,1.711419753,0,6,276.75,8
0,2.125,0,6,290.71,2
0,1.69367284,0,1,287.84,6
0,1.739969136,0,1,274.45,3
0,2.076388889,0,1,273.32,4
0,2.048611111,0,1,292.294,2
0,1.966435185,0,5,261.24,4
0,1.395833333,0,1,277.37,7
0,1.514660494,0,0,279.85,2
0,1.377314815,0,4,269.51,9
0,2.107638889,0,5,291.24,4
0,2.144522145,0,0,292.294,3
0,2.060185185,0,6,269.51,2
0,2.076388889,0,6,280.45,5
0,1.879166667,0,0,295.94,4
0,1.520061728,0,1,273.24,6
0,2.416666667,0,1,277.45,2
0,2.174825175,0,1,280.5,3
0,2.166666667,0,6,283.14,3
0,2.142361111,0,5,285.193,7
0,2.064814815,0,1,271.02,3
0,2.011574074,0,3,268.23,5
0,2.232638889,0,5,291.85,4
0,2.1002331,0,1,262.03,3
0,2.206018519,0,1,283.46,4
0,2.16087963,0,6,284.65,3
0,2.171296296,0,5,275.96,1
0,2.041666667,0,1,281.12,5
0,2.00877193,0,1,293.185,2
0,2.174768519,0,0,279.58,2
